order_id,customer_id,product_id,order_date,quantity,discount
O01040,C0252,P0035,2026-03-05,4,0.0
O01041,C0175,P0039,2026-01-06,3,0.05
O01042,C0074,P0003,2025-04-12,4,0.1
O01043,C0311,P0067,2026-01-11,4,0.0
O01048,C0219,P0034,2025-09-12,3,0.1
O01049,C0182,P0034,2026-03-23,3,0.1
O01050,C0035,P0032,2025-09-22,4,0.15
O01051,C0202,P0010,2026-04-13,4,0.2
O01052,C0068,P0070,2026-05-14,4,0.1
O01053,C0147,P0023,2026-03-15,4,0.15
O01054,C0094,P0045,2025-05-26,2,0.2
O01058,C0181,P0066,2025-09-23,3,0.1
O01059,C0072,P0086,2026-04-29,2,0.0
O01060,C0101,P0080,2026-05-12,2,0.2
O01062,C0358,P0029,2026-03-25,2,0.2
O01063,C0385,P0063,2026-05-10,2,0.15
O01064,C0239,P0072,2026-02-15,1,0.1
O01067,C0338,P0023,2026-01-28,2,0.0
O01072,C0135,P0068,2025-07-10,3,0.1
O01073,C0314,P0064,2026-05-06,4,0.05
O01074,C0068,P0099,2025-11-14,2,0.0
O01075,C0309,P0076,2026-02-12,2,0.05
O01076,C0123,P0003,2026-05-04,3,0.2
O01077,C0030,P0053,2025-12-21,3,0.15
O01078,C0446,P0049,2026-05-08,2,0.2
O01079,C0185,P0074,2026-03-23,2,0.0
O01080,C0154,P0011,2025-08-08,1,0.05
O01081,C0111,P0035,2025-05-20,1,0.1
O01082,C0004,P0076,2025-10-23,1,0.2
O01085,C0111,P0036,2025-06-21,3,0.1
O01089,C0213,P0039,2025-09-02,3,0.2
O01095,C0102,P0010,2026-03-25,2,0.1
O01097,C0009,P0029,2025-02-26,3,0.15
O01099,C0052,P0070,2026-06-27,3,0.2
O01101,C0039,P0034,2026-06-25,4,0.0
O01102,C0417,P0073,2026-02-27,3,0.0
O01103,C0272,P0074,2026-05-23,2,0.05
O01104,C0016,P0048,2026-02-23,2,0.05
O01107,C0097,P0094,2025-05-31,1,0.0
O01108,C0013,P0008,2025-05-02,4,0.1
O01114,C0038,P0022,2026-05-12,4,0.1
O01116,C0063,P0028,2025-10-09,3,0.15
O01118,C0099,P0065,2026-02-18,4,0.2
O01120,C0263,P0001,2025-09-26,3,0.05
O01121,C0065,P0024,2025-03-09,1,0.1
O01122,C0252,P0023,2026-02-21,2,0.15
O01124,C0148,P0006,2025-12-31,2,0.0
O01125,C0261,P0038,2026-06-15,3,0.2
O01128,C0210,P0084,2026-05-24,1,0.0
O01129,C0268,P0084,2025-12-20,1,0.15
O01132,C0065,P0027,2026-05-05,4,0.15
O01136,C0486,P0044,2026-06-04,4,0.15
O01137,C0031,P0042,2025-05-10,4,0.0
O01139,C0445,P0014,2026-04-18,3,0.2
O01140,C0410,P0029,2026-05-20,3,0.0
O01142,C0113,P0094,2025-05-25,4,0.05
O01144,C0093,P0075,2025-06-13,2,0.15
O01145,C0210,P0064,2026-06-30,1,0.15
O01149,C0139,P0039,2025-11-29,1,0.0
O01152,C0050,P0060,2025-06-20,3,0.2
O01156,C0497,P0034,2026-06-05,2,0.0
O01157,C0112,P0088,2025-10-31,4,0.05
O01158,C0076,P0078,2025-08-05,3,0.2
O01161,C0165,P0031,2025-11-07,3,0.0
O01162,C0245,P0055,2026-04-15,2,0.0
O01163,C0183,P0015,2025-08-08,3,0.0
O01165,C0051,P0047,2026-04-23,1,0.1
O01166,C0162,P0050,2026-05-18,3,0.1
O01167,C0285,P0054,2026-04-05,1,0.1
O01168,C0151,P0048,2026-03-18,1,0.15
O01169,C0267,P0076,2026-02-04,2,0.1
O01170,C0188,P0091,2026-04-29,1,0.05
O01171,C0377,P0046,2026-01-27,4,0.15
O01172,C0143,P0094,2025-11-15,2,0.2
O01174,C0329,P0044,2026-04-03,3,0.1
O01177,C0438,P0095,2026-03-29,2,0.15
O01178,C0132,P0060,2026-01-11,1,0.1
O01179,C0426,P0093,2026-03-08,1,0.15
O01180,C0109,P0037,2025-11-11,1,0.15
O01185,C0177,P0098,2025-07-02,4,0.05
O01186,C0370,P0046,2026-06-03,3,0.0
O01187,C0058,P0027,2025-05-15,4,0.0
O01195,C0038,P0094,2025-06-18,4,0.0
O01196,C0315,P0097,2026-04-29,1,0.15
O01197,C0404,P0088,2026-05-08,4,0.0
O01198,C0153,P0034,2026-06-29,1,0.15
O01199,C0007,P0026,2026-01-02,4,0.1
O01201,C0368,P0009,2026-03-07,3,0.1
O01203,C0086,P0066,2025-05-13,3,0.15
O01205,C0015,P0018,2026-02-14,2,0.05
O01207,C0228,P0029,2026-06-30,1,0.1
O01208,C0395,P0069,2026-05-26,3,0.0
O01210,C0098,P0014,2026-02-26,1,0.15
O01215,C0398,P0091,2026-02-21,1,0.1
O01216,C0188,P0063,2026-02-17,4,0.2
O01218,C0099,P0070,2026-02-06,2,0.0
O01220,C0196,P0003,2026-05-31,3,0.05
O01221,C0091,P0069,2025-08-13,1,0.0
O01224,C0196,P0012,2025-08-05,3,0.0
O01225,C0028,P0036,2025-11-06,1,0.2
O01227,C0150,P0055,2026-01-03,3,0.15
O01229,C0003,P0043,2025-07-28,3,0.1
O01236,C0432,P0047,2026-04-06,4,0.0
O01237,C0081,P0094,2026-04-06,4,0.05
O01239,C0182,P0055,2025-09-02,2,0.05
O01241,C0080,P0028,2025-08-09,4,0.15
O01244,C0273,P0098,2026-03-19,1,0.15
O01246,C0204,P0083,2026-04-30,2,0.2
O01248,C0102,P0031,2025-08-11,1,0.05
O01249,C0129,P0006,2025-09-15,1,0.15
O01250,C0271,P0011,2026-05-04,4,0.0
O01252,C0117,P0030,2025-08-28,3,0.1
O01253,C0029,P0034,2025-05-21,3,0.2
O01254,C0098,P0018,2025-11-10,4,0.2
O01256,C0085,P0073,2025-05-24,4,0.15
O01257,C0129,P0076,2025-06-08,2,0.0
O01258,C0009,P0005,2026-05-27,2,0.0
O01259,C0041,P0060,2025-04-06,1,0.1
O01262,C0181,P0017,2026-04-06,4,0.0
O01265,C0361,P0004,2026-05-28,2,0.1
O01267,C0104,P0038,2026-03-01,2,0.15
O01270,C0059,P0053,2025-12-26,4,0.0
O01271,C0202,P0021,2026-02-11,2,0.2
O01272,C0102,P0031,2025-08-27,4,0.2
O01274,C0091,P0018,2026-05-11,4,0.2
O01276,C0096,P0044,2026-04-30,1,0.0
O01278,C0251,P0096,2026-05-25,1,0.15
O01279,C0335,P0005,2026-04-10,3,0.15
O01281,C0002,P0093,2026-03-22,1,0.15
O01283,C0011,P0088,2025-01-26,1,0.1
O01289,C0277,P0070,2026-02-15,3,0.2
O01290,C0041,P0053,2025-09-30,2,0.2
O01291,C0035,P0023,2026-04-13,1,0.2
O01292,C0116,P0088,2026-02-06,3,0.2
O01293,C0178,P0049,2025-07-03,4,0.2
O01295,C0321,P0016,2026-04-15,4,0.2
O01296,C0016,P0041,2026-02-11,3,0.2
O01299,C0298,P0006,2026-05-21,4,0.2
O01300,C0144,P0014,2025-09-02,1,0.1
O01301,C0146,P0059,2025-12-25,1,0.1
O01302,C0492,P0091,2026-06-29,3,0.05
O01303,C0424,P0079,2026-04-29,4,0.2
O01306,C0054,P0024,2026-06-28,4,0.1
O01307,C0089,P0012,2026-02-24,3,0.0
O01308,C0194,P0027,2026-01-02,1,0.2
O01309,C0278,P0016,2026-03-04,2,0.0
O01310,C0008,P0061,2025-12-26,1,0.05
O01313,C0084,P0082,2025-09-16,3,0.1
O01314,C0336,P0001,2026-04-21,3,0.15
O01315,C0014,P0081,2025-11-26,2,0.15
O01318,C0131,P0060,2025-11-12,3,0.15
O01320,C0163,P0005,2025-10-02,4,0.0
O01321,C0320,P0079,2026-05-24,2,0.05
O01323,C0190,P0048,2025-07-10,4,0.2
O01324,C0464,P0064,2026-05-24,3,0.0
O01325,C0117,P0025,2026-06-10,1,0.2
O01330,C0117,P0097,2025-12-06,3,0.1
O01332,C0194,P0074,2026-03-24,2,0.2
O01334,C0172,P0025,2025-10-15,4,0.1
O01339,C0210,P0017,2026-02-04,2,0.15
O01340,C0387,P0063,2026-02-06,3,0.2
O01342,C0264,P0081,2026-05-28,3,0.0
O01344,C0162,P0082,2026-05-18,4,0.0
O01349,C0083,P0048,2026-01-28,3,0.2
O01350,C0287,P0021,2026-02-16,3,0.15
O01351,C0008,P0082,2025-12-27,4,0.15
O01353,C0400,P0016,2026-04-15,4,0.15
O01355,C0440,P0008,2026-06-15,1,0.1
O01357,C0112,P0001,2025-07-25,1,0.05
O01358,C0109,P0061,2026-03-27,2,0.05
O01359,C0436,P0001,2026-06-29,4,0.05
O01363,C0367,P0002,2026-03-15,2,0.1
O01366,C0098,P0062,2026-03-29,3,0.1
O01367,C0094,P0003,2026-05-27,4,0.15
O01368,C0204,P0024,2026-05-20,4,0.0
O01369,C0207,P0043,2026-03-11,2,0.05
O01373,C0349,P0031,2026-05-11,3,0.15
O01374,C0352,P0010,2025-12-23,1,0.2
O01375,C0416,P0033,2026-03-06,4,0.1
O01377,C0128,P0042,2026-06-10,2,0.15
O01378,C0346,P0074,2026-02-28,1,0.1
O01379,C0113,P0084,2026-02-26,3,0.2
O01381,C0195,P0096,2025-10-05,2,0.0
O01382,C0181,P0027,2026-04-01,1,0.05
O01384,C0081,P0076,2025-07-18,2,0.0
O01386,C0085,P0062,2025-08-07,2,0.0
O01387,C0278,P0086,2026-03-20,1,0.2
O01388,C0271,P0073,2026-05-09,3,0.05
O01390,C0061,P0077,2026-02-24,3,0.1
O01393,C0009,P0076,2025-11-03,4,0.1
O01395,C0191,P0075,2026-01-06,1,0.15
O01397,C0204,P0071,2026-02-27,1,0.1
O01398,C0195,P0013,2025-10-27,4,0.0
O01400,C0188,P0074,2025-11-12,1,0.15
O01401,C0294,P0038,2026-04-17,4,0.05
O01402,C0159,P0071,2025-12-03,4,0.0
O01405,C0200,P0011,2026-03-28,2,0.2
O01406,C0256,P0007,2025-11-12,1,0.0
O01407,C0110,P0011,2025-07-28,1,0.15
O01408,C0300,P0030,2026-05-30,1,0.05
O01410,C0136,P0065,2025-10-03,2,0.0
O01411,C0011,P0077,2026-04-03,3,0.0
O01413,C0292,P0098,2025-11-21,2,0.15
O01414,C0039,P0072,2026-04-19,2,0.05
O01415,C0290,P0002,2026-03-15,4,0.0
O01417,C0037,P0099,2026-04-07,1,0.05
O01418,C0235,P0027,2026-02-23,1,0.15
O01419,C0217,P0061,2025-11-07,3,0.15
O01421,C0096,P0002,2025-12-17,4,0.1
O01422,C0017,P0060,2026-04-20,4,0.2
O01423,C0304,P0091,2025-12-20,2,0.05
O01424,C0104,P0010,2025-11-12,4,0.15
O01425,C0148,P0041,2026-01-21,1,0.2
O01432,C0189,P0047,2026-03-16,2,0.05
O01433,C0210,P0082,2025-11-16,4,0.15
O01434,C0072,P0070,2025-04-29,2,0.15
O01435,C0256,P0067,2025-10-15,4,0.1
O01438,C0194,P0095,2026-01-22,3,0.05
O01440,C0098,P0033,2025-11-14,1,0.2
O01441,C0070,P0015,2026-05-18,1,0.0
O01442,C0135,P0045,2026-02-07,4,0.1
O01443,C0278,P0093,2025-12-20,4,0.2
O01444,C0301,P0072,2025-12-21,3,0.2
O01445,C0054,P0010,2026-02-20,2,0.1
O01447,C0305,P0066,2026-03-01,4,0.15
O01449,C0239,P0081,2026-04-13,3,0.1
O01450,C0026,P0083,2025-06-24,1,0.05
O01451,C0096,P0053,2025-08-02,1,0.2
O01452,C0047,P0019,2026-05-07,1,0.0
O01453,C0133,P0058,2025-11-17,1,0.2
O01455,C0014,P0002,2025-07-29,1,0.1
O01456,C0376,P0054,2026-02-22,1,0.1
O01458,C0058,P0052,2025-05-20,3,0.05
O01462,C0178,P0084,2025-12-26,1,0.15
O01465,C0196,P0020,2025-11-12,2,0.05
O01468,C0293,P0058,2026-02-18,1,0.15
O01477,C0084,P0083,2025-07-03,4,0.15
O01479,C0072,P0062,2025-12-16,2,0.15
O01480,C0005,P0096,2025-07-11,2,0.0
O01483,C0342,P0088,2026-05-17,4,0.1
O01484,C0384,P0096,2026-03-12,3,0.2
O01485,C0029,P0098,2025-09-04,1,0.0
O01486,C0378,P0010,2026-02-16,1,0.0
O01490,C0003,P0009,2025-12-26,1,0.15
O01491,C0059,P0012,2025-07-27,2,0.05
O01492,C0308,P0021,2026-03-28,2,0.15
O01493,C0278,P0004,2026-02-24,1,0.15
O01494,C0136,P0028,2026-05-22,1,0.15
O01496,C0098,P0050,2025-08-22,3,0.2
O01497,C0345,P0058,2026-03-08,3,0.2
O01499,C0343,P0038,2025-12-12,4,0.2
O01501,C0409,P0054,2026-05-15,1,0.2
O01503,C0150,P0040,2025-11-24,3,0.0
O01505,C0002,P0082,2025-03-02,1,0.2
O01506,C0189,P0027,2025-09-09,4,0.15
O01508,C0018,P0008,2025-10-18,4,0.2
O01509,C0179,P0033,2026-04-17,2,0.2
O01510,C0301,P0004,2026-01-06,2,0.05
O01511,C0103,P0030,2025-12-08,3,0.05
O01512,C0157,P0026,2025-12-16,4,0.15
O01516,C0016,P0049,2025-08-26,1,0.05
O01518,C0082,P0072,2025-07-07,3,0.05
O01521,C0266,P0095,2025-11-12,1,0.05
O01523,C0032,P0080,2026-03-24,3,0.15
O01527,C0056,P0013,2025-05-09,3,0.15
O01528,C0124,P0033,2025-11-26,3,0.0
O01531,C0314,P0029,2026-04-05,1,0.2
O01533,C0330,P0074,2026-05-20,2,0.05
O01534,C0010,P0090,2025-09-28,2,0.1
O01535,C0056,P0009,2026-05-15,2,0.1
O01536,C0098,P0068,2025-04-11,2,0.15
O01537,C0180,P0065,2025-11-28,4,0.15
O01538,C0201,P0005,2026-04-15,4,0.1
O01541,C0209,P0008,2026-04-29,1,0.0
O01545,C0201,P0052,2026-05-01,3,0.2
O01546,C0220,P0026,2025-09-03,1,0.0
O01549,C0307,P0004,2026-04-21,2,0.1
O01552,C0028,P0091,2025-02-25,2,0.05
O01553,C0183,P0012,2026-06-21,4,0.1
O01557,C0107,P0100,2025-06-03,1,0.05
O01558,C0113,P0027,2026-04-04,4,0.15
O01559,C0307,P0027,2026-04-12,3,0.05
O01561,C0285,P0004,2026-06-23,3,0.05
O01564,C0310,P0066,2025-12-16,2,0.05
O01567,C0015,P0004,2025-05-30,3,0.2
O01570,C0079,P0051,2025-07-19,1,0.05
O01571,C0079,P0041,2026-06-30,2,0.2
O01572,C0406,P0009,2026-02-22,4,0.0
O01574,C0354,P0005,2026-06-17,1,0.15
O01575,C0062,P0047,2026-03-29,3,0.0
O01581,C0004,P0032,2026-03-13,4,0.15
O01583,C0080,P0069,2026-03-10,2,0.15
O01585,C0013,P0077,2025-04-04,4,0.2
O01586,C0260,P0034,2026-03-02,3,0.0
O01588,C0172,P0070,2025-09-07,1,0.15
O01589,C0358,P0086,2026-01-02,4,0.1
O01591,C0318,P0003,2026-03-22,4,0.05
O01592,C0179,P0035,2026-03-11,1,0.0
O01593,C0028,P0040,2025-07-19,4,0.15
O01594,C0150,P0033,2026-01-18,2,0.05
O01595,C0153,P0081,2026-06-27,4,0.1
O01596,C0438,P0088,2026-05-04,1,0.2
O01600,C0153,P0016,2025-12-22,2,0.05
O01602,C0034,P0069,2026-06-13,4,0.2
O01604,C0176,P0028,2026-01-03,3,0.2
O01606,C0141,P0089,2026-03-15,1,0.2
O01607,C0311,P0046,2025-12-07,2,0.15
O01608,C0177,P0069,2026-05-17,4,0.0
O01609,C0006,P0021,2026-05-14,1,0.15
O01610,C0019,P0084,2025-08-09,1,0.0
O01612,C0336,P0085,2026-04-21,3,0.15
O01614,C0134,P0077,2025-05-28,4,0.2
O01616,C0043,P0002,2026-05-09,4,0.1
O01618,C0201,P0094,2025-12-15,4,0.0
O01620,C0308,P0051,2026-03-03,4,0.05
O01621,C0038,P0048,2026-02-05,1,0.05
O01623,C0017,P0087,2026-04-20,4,0.1
O01624,C0203,P0046,2026-03-31,3,0.05
O01626,C0430,P0077,2026-06-04,3,0.0
O01630,C0275,P0056,2026-03-16,3,0.2
O01631,C0131,P0009,2026-06-08,4,0.15
O01633,C0162,P0038,2026-02-11,2,0.0
O01637,C0011,P0094,2025-08-19,2,0.1
O01638,C0144,P0039,2026-01-04,2,0.2
O01640,C0098,P0076,2025-12-09,2,0.2
O01641,C0070,P0070,2026-03-31,2,0.05
O01644,C0014,P0007,2025-10-18,2,0.15
O01645,C0369,P0100,2026-03-06,4,0.1
O01646,C0212,P0056,2025-08-13,4,0.1
O01647,C0323,P0097,2026-04-12,3,0.15
O01649,C0084,P0088,2025-07-29,4,0.0
O01650,C0281,P0027,2026-03-25,1,0.2
O01651,C0298,P0026,2025-11-23,2,0.05
O01652,C0067,P0084,2026-05-17,3,0.1
O01654,C0172,P0018,2026-01-10,2,0.2
O01655,C0061,P0013,2025-11-26,4,0.2
O01656,C0144,P0063,2026-06-20,3,0.15
O01657,C0300,P0031,2026-03-23,3,0.15
O01658,C0160,P0054,2026-04-09,1,0.15
O01659,C0196,P0002,2026-02-03,2,0.1
O01661,C0224,P0030,2025-09-09,4,0.1
O01668,C0011,P0023,2025-03-22,2,0.05
O01669,C0188,P0029,2025-09-11,2,0.15
O01670,C0244,P0040,2025-09-30,3,0.05
O01672,C0121,P0035,2025-10-09,2,0.15
O01673,C0398,P0079,2026-05-07,3,0.1
O01675,C0003,P0070,2025-10-30,2,0.2
O01678,C0444,P0022,2026-05-08,3,0.2
O01680,C0420,P0052,2026-05-23,4,0.0
O01681,C0196,P0056,2026-01-24,4,0.15
O01682,C0065,P0023,2026-04-05,1,0.2
O01683,C0434,P0018,2026-03-31,1,0.1
O01684,C0160,P0012,2026-02-19,1,0.15
O01690,C0008,P0078,2026-02-25,1,0.05
O01693,C0334,P0023,2026-06-29,2,0.2
O01694,C0411,P0075,2026-06-13,1,0.2
O01696,C0323,P0070,2026-03-27,4,0.0
O01697,C0265,P0043,2025-12-17,3,0.2
O01701,C0208,P0095,2025-08-25,1,0.2
O01703,C0087,P0045,2026-02-02,4,0.15
O01704,C0060,P0004,2026-02-20,1,0.1
O01705,C0070,P0062,2025-10-18,4,0.05
O01707,C0090,P0051,2026-04-09,3,0.15
O01708,C0389,P0088,2026-06-16,2,0.1
O01710,C0152,P0049,2026-02-22,2,0.05
O01713,C0137,P0090,2026-01-03,3,0.0
O01716,C0199,P0069,2026-03-16,1,0.05
O01718,C0148,P0047,2025-06-12,2,0.05
O01719,C0153,P0062,2025-09-20,1,0.0
O01720,C0086,P0031,2026-06-10,3,0.15
O01721,C0489,P0033,2026-05-20,1,0.1
O01722,C0324,P0078,2026-04-20,3,0.0
O01723,C0303,P0082,2025-12-23,4,0.2
O01725,C0046,P0052,2025-07-03,4,0.15
O01728,C0013,P0038,2026-06-12,3,0.2
O01729,C0330,P0094,2026-05-11,2,0.15
O01730,C0338,P0035,2025-12-24,3,0.2
O01731,C0122,P0095,2025-05-03,1,0.2
O01732,C0182,P0015,2025-11-13,3,0.05
O01733,C0035,P0025,2025-03-10,4,0.1
O01734,C0461,P0092,2026-06-17,1,0.05
O01735,C0236,P0013,2026-03-14,2,0.0
O01737,C0264,P0007,2026-01-10,1,0.15
O01741,C0029,P0075,2026-02-23,2,0.0
O01742,C0123,P0010,2026-04-02,1,0.05
O01743,C0244,P0011,2026-03-29,1,0.0
O01744,C0105,P0078,2025-08-01,2,0.05
O01746,C0092,P0006,2026-05-10,4,0.2
O01747,C0098,P0079,2026-06-10,4,0.0
O01752,C0407,P0095,2026-03-20,4,0.0
O01753,C0177,P0035,2026-05-13,4,0.1
O01755,C0265,P0065,2026-02-28,3,0.2
O01756,C0230,P0010,2026-03-30,3,0.2
O01758,C0115,P0097,2025-05-05,1,0.0
O01762,C0042,P0098,2025-05-23,2,0.05
O01765,C0085,P0008,2025-09-24,4,0.1
O01766,C0130,P0072,2026-01-02,2,0.05
O01768,C0259,P0058,2026-06-16,1,0.1
O01770,C0167,P0037,2025-09-04,3,0.15
O01771,C0139,P0086,2026-01-24,1,0.15
O01772,C0314,P0018,2026-03-18,2,0.0
O01773,C0043,P0076,2025-07-14,3,0.2
O01774,C0027,P0057,2025-06-15,4,0.0
O01776,C0140,P0015,2026-04-19,3,0.05
O01780,C0279,P0041,2025-10-19,2,0.0
O01783,C0301,P0002,2025-11-20,4,0.1
O01785,C0119,P0014,2026-05-26,2,0.2
O01787,C0020,P0004,2025-08-05,3,0.05
O01788,C0378,P0095,2026-03-08,2,0.2
O01789,C0173,P0082,2026-06-07,1,0.1
O01790,C0211,P0027,2025-11-20,3,0.0
O01792,C0135,P0047,2026-05-29,2,0.05
O01794,C0286,P0084,2025-12-29,2,0.2
O01796,C0184,P0003,2026-04-15,1,0.15
O01801,C0105,P0039,2026-06-18,3,0.1
O01805,C0253,P0016,2026-06-07,1,0.2
O01808,C0073,P0082,2025-04-01,1,0.15
O01809,C0291,P0066,2026-02-27,1,0.1
O01810,C0122,P0025,2025-06-18,1,0.1
O01812,C0282,P0041,2026-05-18,4,0.05
O01813,C0064,P0045,2025-08-26,2,0.0
O01814,C0196,P0059,2026-01-09,1,0.05
O01815,C0132,P0018,2025-08-09,3,0.2
O01816,C0071,P0035,2025-12-07,1,0.05
O01818,C0049,P0088,2026-06-05,3,0.1
O01819,C0349,P0063,2026-05-06,2,0.2
O01820,C0416,P0043,2026-04-27,1,0.05
O01821,C0298,P0047,2026-05-21,2,0.05
O01823,C0020,P0009,2025-04-06,1,0.15
O01824,C0091,P0032,2025-11-27,4,0.05
O01827,C0469,P0099,2026-06-12,4,0.05
O01829,C0147,P0024,2025-11-06,1,0.1
O01830,C0107,P0086,2025-08-13,3,0.15
O01831,C0072,P0003,2026-05-09,2,0.15
O01832,C0256,P0071,2026-05-23,2,0.2
O01833,C0132,P0090,2025-08-17,3,0.2
O01835,C0194,P0092,2025-08-05,2,0.2
O01836,C0126,P0043,2025-06-09,4,0.15
O01837,C0469,P0014,2026-05-04,3,0.2
O01840,C0008,P0087,2026-04-28,2,0.05
O01841,C0388,P0003,2026-06-20,3,0.15
O01842,C0497,P0037,2026-05-20,2,0.05
O01843,C0044,P0045,2026-06-22,2,0.2
O01844,C0106,P0042,2026-03-07,1,0.15
O01845,C0025,P0028,2026-05-03,1,0.0
O01847,C0045,P0036,2025-09-20,3,0.05
O01848,C0025,P0092,2025-10-11,1,0.2
O01849,C0095,P0067,2025-07-24,4,0.15
O01851,C0139,P0082,2025-12-09,2,0.1
O01852,C0253,P0081,2025-11-04,4,0.15
O01854,C0044,P0049,2025-06-23,3,0.1
O01856,C0009,P0011,2025-10-29,4,0.15
O01857,C0082,P0004,2025-09-06,4,0.1
O01860,C0143,P0043,2026-03-23,3,0.2
O01861,C0188,P0011,2025-12-28,2,0.05
O01866,C0273,P0013,2025-12-24,3,0.2
O01869,C0242,P0038,2025-12-16,2,0.1
O01870,C0374,P0095,2026-04-05,3,0.05
O01872,C0007,P0084,2025-07-11,4,0.2
O01873,C0014,P0097,2025-12-12,2,0.2
O01875,C0348,P0013,2026-06-11,4,0.15
O01876,C0047,P0033,2025-10-24,1,0.1
O01877,C0454,P0075,2026-04-24,3,0.0
O01881,C0085,P0093,2026-02-17,3,0.05
O01883,C0169,P0062,2026-01-23,1,0.0
O01886,C0221,P0100,2025-09-09,3,0.05
O01887,C0025,P0031,2026-04-04,3,0.0
O01894,C0257,P0096,2026-04-23,1,0.15
O01896,C0109,P0079,2025-09-12,2,0.1
O01897,C0480,P0023,2026-05-09,3,0.05
O01899,C0375,P0031,2026-03-08,3,0.05
O01901,C0136,P0061,2025-08-20,2,0.15
O01905,C0077,P0039,2026-06-11,1,0.0
O01909,C0355,P0039,2025-12-26,4,0.2
O01911,C0195,P0013,2026-03-19,3,0.15
O01915,C0268,P0075,2026-01-26,1,0.2
O01916,C0232,P0029,2026-03-24,4,0.2
O01918,C0167,P0060,2026-04-08,1,0.1
O01919,C0405,P0068,2026-04-09,4,0.1
O01931,C0077,P0086,2025-12-15,3,0.15
O01932,C0251,P0018,2026-06-17,2,0.0
O01933,C0167,P0046,2025-12-06,4,0.15
O01934,C0094,P0081,2025-08-21,1,0.05
O01935,C0084,P0042,2026-03-15,3,0.05
O01937,C0252,P0076,2025-09-12,2,0.15
O01940,C0220,P0052,2026-04-13,1,0.1
O01942,C0147,P0062,2025-08-07,4,0.05
O01944,C0118,P0049,2025-09-25,1,0.05
O01945,C0434,P0001,2026-03-11,4,0.05
O01947,C0015,P0038,2025-10-04,3,0.05
O01948,C0076,P0028,2026-03-02,3,0.15
O01951,C0002,P0058,2025-10-20,2,0.2
O01952,C0224,P0088,2026-04-05,1,0.0
O01953,C0237,P0079,2025-12-22,1,0.2
O01954,C0361,P0034,2026-05-27,1,0.15
O01955,C0080,P0087,2025-10-04,2,0.05
O01961,C0205,P0038,2025-12-31,1,0.05
O01966,C0387,P0071,2026-01-22,2,0.2
O01967,C0170,P0032,2025-08-19,2,0.0
O01968,C0070,P0027,2025-07-19,2,0.05
O01969,C0070,P0094,2025-10-01,3,0.05
O01970,C0031,P0080,2025-12-05,4,0.15
O01975,C0009,P0092,2025-11-03,3,0.1
O01978,C0025,P0032,2025-07-30,3,0.1
O01979,C0190,P0057,2026-05-25,2,0.0
O01983,C0087,P0036,2025-06-23,1,0.1
O01985,C0200,P0048,2026-02-25,1,0.0
O01986,C0332,P0007,2026-05-22,4,0.2
O01988,C0048,P0025,2026-03-10,2,0.1
O01992,C0250,P0037,2026-04-15,3,0.15
O01993,C0278,P0064,2025-10-14,2,0.05
O01994,C0232,P0005,2026-02-20,2,0.15
O01995,C0062,P0077,2026-04-28,3,0.1
O01996,C0353,P0051,2026-05-25,3,0.2
O01997,C0151,P0055,2026-06-03,3,0.0
O01999,C0002,P0017,2026-05-20,4,0.15
O02004,C0169,P0087,2026-03-30,1,0.15
O02006,C0117,P0018,2026-06-18,3,0.0
O02007,C0269,P0036,2026-04-10,2,0.05
O02008,C0132,P0075,2025-06-09,1,0.1
O02010,C0154,P0039,2025-12-17,4,0.05
O02011,C0062,P0042,2025-12-26,1,0.15
O02013,C0400,P0043,2026-03-29,1,0.05
O02015,C0419,P0096,2026-03-28,3,0.0
O02016,C0295,P0012,2026-06-18,4,0.0
O02019,C0185,P0099,2026-05-24,2,0.1
O02020,C0092,P0099,2026-01-15,2,0.0
O02021,C0137,P0094,2026-06-04,4,0.0
O02025,C0246,P0009,2026-01-19,4,0.0
O02027,C0035,P0010,2026-05-31,3,0.2
O02030,C0032,P0069,2026-06-25,4,0.15
O02032,C0067,P0041,2025-05-01,4,0.1
O02035,C0089,P0097,2026-05-19,3,0.1
O02036,C0017,P0074,2026-01-25,2,0.05
O02037,C0107,P0037,2026-03-27,1,0.1
O02045,C0065,P0057,2025-06-05,2,0.15
O02046,C0227,P0026,2026-03-06,1,0.05
O02047,C0412,P0019,2026-04-07,1,0.2
O02048,C0228,P0045,2025-09-06,3,0.1
O02051,C0352,P0038,2026-01-21,2,0.05
O02055,C0072,P0098,2025-05-04,3,0.0
O02058,C0015,P0027,2025-11-06,4,0.2
O02059,C0211,P0060,2026-03-06,2,0.1
O02060,C0341,P0035,2025-12-20,2,0.1
O02061,C0331,P0039,2025-12-14,1,0.2
O02062,C0223,P0050,2025-10-07,4,0.2
O02065,C0213,P0081,2026-02-11,1,0.2
O02067,C0030,P0042,2026-03-07,2,0.1
O02068,C0265,P0077,2026-03-26,2,0.0
O02070,C0149,P0079,2025-08-21,4,0.1
O02071,C0034,P0085,2025-10-22,2,0.05
O02072,C0351,P0035,2026-01-17,3,0.2
O02074,C0114,P0060,2025-08-22,3,0.05
O02080,C0125,P0011,2025-09-29,3,0.2
O02084,C0429,P0029,2026-03-29,1,0.0
O02085,C0410,P0021,2026-05-31,1,0.15
O02088,C0233,P0091,2025-08-27,3,0.1
O02089,C0486,P0063,2026-05-13,4,0.0
O02090,C0328,P0007,2026-03-02,2,0.1
